alt,time,vs,hs,dist,ang,weight,acc,fuel
9166.117532876031,152.0,30.034530611255544,653.7489108219363,59177.55555658343,64.83831156497324,256.55711504774547,2.292128403086057,91.55711504774546
9136.06092340744,153.0,30.05660946859187,651.6750378506948,58525.88051873274,64.79372977207333,256.34964092390476,2.2967768430859206,91.34964092390474
9105.984214272507,154.0,30.07670913493396,649.5978913660813,57876.28262736666,64.73917446486729,256.1418541863857,2.3021035269913273,91.14185418638564
9075.889973563271,155.0,30.094240709235955,647.5170034344342,57228.765623932224,64.67649984757047,255.93370497611,2.307994974290135,90.93370497611
9045.78123865905,156.0,30.108734904221592,645.4319763679526,56583.33364756427,64.60774200090924,255.72515502967704,2.314324255655692,90.72515502967704
9015.661386433423,157.0,30.11985222562646,643.3424924310427,55939.991155133226,64.53503912308739,255.51617838784216,2.320956055170689,90.51617838784215
8985.533998041927,158.0,30.127388391496794,641.2483200925775,55298.74283504065,64.46055192871584,255.30676163935203,2.327751795237334,90.30676163935203
8955.40272310381,159.0,30.131274938115556,639.1493168380905,54659.59351820256,64.38638690514625,255.09690371296716,2.3345746475045903,90.09690371296715
8925.271147990929,160.0,30.131575112882523,637.0454286815609,54022.548089521,64.3145249833481,254.88661524573178,2.3412942598267055,89.88661524573176
8895.14267267475,161.0,30.12847531617772,634.936686623154,53387.61140289785,64.24675794402536,254.67591756950827,2.3477910421910186,89.67591756950829
8865.020400159001,162.0,30.122272515750147,632.8232003849809,52754.788202512864,64.18463455154301,254.4648413699258,2.3539598736606586,89.4648413699258
8834.90704195036,163.0,30.11335820863961,630.70514982133,52124.08305269153,64.12941799801398,254.25342508170547,2.3597131171551053,89.25342508170546
8804.804842313686,164.0,30.102199636674307,628.5827744440239,51495.500278247506,64.08205576411893,254.04171309141464,2.364982858366532,89.04171309141464
8774.715523251129,165.0,30.089319062557728,626.4563615296466,50869.043916717856,64.04316248431535,253.82975382278994,2.3697223179103157,88.82975382278995
8744.640251274366,166.0,30.07527197676296,624.3262332858749,50244.71768343198,64.01301586851827,253.6175977807365,2.3739064202701337,88.6175977807365
8714.579626148326,167.0,30.06062512603923,622.1927335514624,49622.52494988052,63.99156520832207,253.40529562799577,2.377531537409327,88.40529562799577
8684.533690917477,168.0,30.04593523084928,620.0562144905448,49002.46873538998,63.97845151084225,253.19289636348304,2.3806144572787296,88.19289636348303
8654.501961723921,169.0,30.031729193556117,617.9170237181883,48384.55171167179,63.973037881630844,252.98044566377305,2.383190656219288,87.98044566377305
8624.483475226987,170.0,30.01848649693463,615.7754922612143,47768.776219410574,63.97444843914547,252.7679844396244,2.3853119780933865,87.76798443962441
